Price,Close,High,Low,Open,Volume
Ticker,DOL.TO,DOL.TO,DOL.TO,DOL.TO,DOL.TO
Date,,,,,
2024-01-02,94.73011016845703,95.44799032238896,94.55064012997404,95.03919449870925,472800
2024-01-03,94.52072143554688,95.0890419064166,94.34125141280283,94.73010186092853,377900
2024-01-04,94.36206817626953,94.78114289319686,94.12259799697102,94.5716055347332,419300
2024-01-05,94.08268737792969,94.53169492688943,93.51394093002472,94.09266752266345,432100
2024-01-08,95.5095443725586,95.60932298287469,94.18246677875652,94.18246677875652,690200
2024-01-09,96.21798706054688,96.36765878957729,94.7512178187655,95.53948181988,623100
2024-01-10,96.9264144897461,97.12597169814435,96.34768792772381,96.78672292134341,321400
2024-01-11,97.01622772216797,97.09604604384614,95.86875465764551,97.09604604384614,509300
2024-01-12,96.78672790527344,98.28342988319004,96.51732489880122,97.3854071739161,667400
2024-01-15,97.84439849853516,97.98409007931588,96.58717427150869,96.69693302963928,122100
2024-01-16,98.82223510742188,98.9319938521476,97.62486905931024,97.84438654876166,376500
2024-01-17,98.98188018798828,99.13155189685241,98.28342236344805,98.81225580383128,442800
2024-01-18,99.6903305053711,99.9298006833593,98.8122604983815,99.1415367510026,381600
2024-01-19,98.99185943603516,100.04952630722934,98.64263052692569,99.6204714724322,445600
2024-01-22,99.1515121459961,99.29120371084952,98.28342232501896,99.18144496523335,339400
2024-01-23,101.43647766113281,101.56618908172422,98.57278536323881,99.34108896809757,486200
2024-01-24,99.9198226928711,100.8278255401053,99.78013111831504,100.7779324294982,432900
2024-01-25,99.77014923095703,100.29898269862764,98.48298464849964,99.78012937542809,462300
2024-01-26,99.04176330566406,100.11938296907601,98.87213129198895,99.44088536485594,248200
2024-01-29,99.35107421875,99.41093986015868,97.58496928361691,98.4430790026998,492000
2024-01-30,99.74021911621094,100.09942820071774,99.02180094719732,99.38101003170412,277700
2024-01-31,98.45304870605469,100.31893980675648,98.26347164283371,99.9597307433848,780500
2024-02-01,99.99964904785156,100.11938033362337,98.68255161602251,98.72246458215308,352700
2024-02-02,100.08943939208984,100.46860873325889,99.33111593499034,99.96970811603165,309400
2024-02-05,99.11161041259766,100.2790361708413,98.57279676741902,100.2690560257583,281600
2024-02-06,99.32113647460938,99.92979584082475,98.70249696444738,98.7823228907817,312000
2024-02-07,98.61270141601562,99.74021411142883,98.38320377418874,99.74021411142883,308700
2024-02-08,99.9597396850586,100.20919002290186,97.92422401474312,99.27125431657272,468500
2024-02-09,100.47858428955078,101.02737803007058,99.78012644945242,100.76794756976854,604700
2024-02-12,100.7380142211914,101.5262781295197,100.3788051588489,100.39876544710097,641500
2024-02-13,99.9198226928711,101.31674605105148,98.71248401985386,100.39877067179175,646400
2024-02-14,102.60391235351562,102.64382532013768,99.79011291393122,99.99965027923197,338500
2024-02-15,102.5340576171875,103.73141606087843,101.77572654278627,103.02297809355571,389400
2024-02-16,103.11278533935547,103.57178064826334,102.03516569323689,102.54403888823568,556900
2024-02-20,104.1904067993164,104.519683045486,103.36222991808482,103.36222991808482,487800
2024-02-21,103.92101287841797,104.93876691324348,103.04294281197534,104.12057010481664,233300
2024-02-22,104.72921752929688,105.1582723681996,104.1205581621879,104.35005579758119,279800
2024-02-23,105.45762634277344,105.56738509947668,103.86113810440622,104.85893944707567,464400
2024-02-26,104.99864196777344,105.75696553115935,104.14053217686065,105.08844043740321,513400
2024-02-27,106.23590087890625,106.35563215747607,103.46201460695386,104.63942039281345,265100
2024-02-28,106.99423217773438,107.2636351676727,105.45761732786454,106.10618205506188,401200
2024-02-29,104.74918365478516,107.55300286722942,104.6493974348501,106.92439078978535,1071100
2024-03-01,104.03076171875,104.92878437716969,103.10280624048625,104.81902562932842,522100
2024-03-04,102.43428802490234,104.34008460353373,102.13494458134222,103.35226341997735,464300
2024-03-05,102.54402923583984,102.81343983147504,101.53625547287349,102.39436514117502,683500
2024-03-06,104.65937805175781,104.71924369389325,102.67375559052822,102.67375559052822,625800
2024-03-07,102.67375183105469,105.10838174439387,102.52408011857665,104.99863060870413,423100
2024-03-08,102.46421813964844,103.21256911615743,101.57617558986736,102.22474034607932,456900
2024-03-11,103.43209075927734,103.43209075927734,102.01520706813511,102.28461769352543,250500
2024-03-12,104.69929504394531,104.95872552420909,103.41213040019286,104.02078982737704,424500
2024-03-13,104.7591552734375,105.008605595861,104.07067756013005,104.60948355745946,436600
2024-03-14,104.31015014648438,105.14829959512146,103.43208773182366,105.14829959512146,354600
2024-03-15,105.08843231201172,105.56738028419952,103.37221286288349,104.32012866275396,1784100
2024-03-18,104.68931579589844,105.73701025825564,104.45982574850754,105.07845771331793,372300
2024-03-19,105.50750732421875,105.86671640120706,104.4298877058736,104.96869370873628,264300
2024-03-20,104.91880798339844,106.21594510293201,104.41990733451172,105.89664899214931,247100
2024-03-21,103.66157531738281,105.26803600187118,103.52188374591597,104.52966517945792,384600
2024-03-22,101.09722900390625,103.81124980067472,101.02738321631088,103.81124980067472,520200
2024-03-25,101.24689483642578,102.05511141912126,100.538456856976,101.0972231252475,357200
2024-03-26,102.82342529296875,103.31234579027058,100.83779525804114,101.7757309004166,597700
2024-03-27,104.4198989868164,104.50969744237972,103.50192369327979,103.7713266725889,382800
