Price,Close,High,Low,Open,Volume
Ticker,SLF.TO,SLF.TO,SLF.TO,SLF.TO,SLF.TO
Date,,,,,
2024-01-02,66.13790893554688,66.4280328527076,65.92515238005004,65.92515238005004,2102300
2024-01-03,66.07989501953125,66.16692777821108,65.72207646258856,65.93483304357294,1370000
2024-01-04,66.24429321289062,66.79552280289346,66.02186387250146,66.0605475568369,643300
2024-01-05,66.2249526977539,66.74716397226065,65.89614508170948,66.04120704825384,663500
2024-01-08,66.45704650878906,66.47638466092349,66.137911662386,66.17659534481287,1429400
2024-01-09,65.99285125732422,66.23461874458685,65.68338916875437,66.14758599068823,873200
2024-01-10,66.2249526977539,66.36034189901982,65.85746139875377,65.85746139875377,835600
2024-01-11,66.06053924560547,66.31197947307234,65.3739205358929,66.14757936894907,2906000
2024-01-12,66.09923553466797,66.81486529596157,65.77043526369698,66.17660290836426,853800
2024-01-15,66.08956146240234,66.32166357890459,65.66405567179896,66.32166357890459,686300
2024-01-16,66.16692352294922,66.23461812362177,65.47063198565542,65.75108315362976,1072400
2024-01-17,65.3642578125,65.79944373975476,65.0741412391554,65.61569807859219,1078100
2024-01-18,65.80911254882812,66.10890187004009,65.37392664773921,65.48997769699454,1209400
2024-01-19,66.2249526977539,66.38935281669707,65.56734484382315,65.87680692931067,949900
2024-01-22,66.34100341796875,66.71816014416655,66.15726512710245,66.37968710503505,1277300
2024-01-23,66.234619140625,66.81485963789312,66.1959354570527,66.61177583275719,739000
2024-01-24,66.89221954345703,67.05661964668244,66.53440842210262,66.53440842210262,866300
2024-01-25,66.8342056274414,67.26938415883959,66.72782734142706,67.15334048548448,573800
2024-01-26,66.8342056274414,67.04696219947013,66.32165972836765,66.82453286194239,1257000
2024-01-29,67.07597351074219,67.1146571948066,66.50539839349017,66.72782773232089,1478800
2024-01-30,67.22103118896484,67.45312590037226,66.9309072660872,66.9309072660872,1121600
2024-01-31,67.39510345458984,68.06237666609185,67.11465229919888,67.37575792488963,2578700
2024-02-01,67.2693862915039,67.50148840188906,66.17659985653485,67.49181563608339,1185400
2024-02-02,67.25004577636719,67.63687523526596,66.74716526635132,67.22103485812748,1422700
2024-02-05,66.87288665771484,67.18234873797921,66.56342457745046,67.08564322130123,2439900
2024-02-06,68.21711730957031,68.23645546279053,67.05662890608001,67.13399627527771,2662400
2024-02-07,68.44921112060547,68.7490004495262,67.97534890240469,68.26546546576589,2561200
