Price,Close,High,Low,Open,Volume
Ticker,AQN.TO,AQN.TO,AQN.TO,AQN.TO,AQN.TO
Date,,,,,
2024-01-02,8.0641450881958,8.139247647025892,7.857612603766491,7.8763886911205745,2126500
2024-01-03,7.979654312133789,8.017205590732106,7.876388519811692,8.017205590732106,1315400
2024-01-04,7.998431205749512,8.045369637261489,7.923327745685326,7.98904316132984,1164000
2024-01-05,8.167411804199219,8.186187893671594,7.913940863374727,7.9608792964692165,2710300
2024-01-08,8.345780372619629,8.44904617017175,8.251901723722684,8.261289767671007,2358400
2024-01-09,8.27067756652832,8.36455531735017,8.233126287140957,8.28006471490532,1592200
2024-01-10,8.28945255279541,8.373943153142838,8.120471352100553,8.24251323090316,1902100
2024-01-11,8.045368194580078,8.270676743784314,7.838836626141324,8.26128870104809,3502200
2024-01-12,8.035982131958008,8.24251372827759,8.02659408795444,8.045369280668423,1777000
2024-01-15,8.111083984375,8.129859175447763,7.989042108876285,7.998430152059204,769300
2024-01-16,7.98904275894165,8.111084644370868,7.932715390553879,8.035982083382603,2171200
2024-01-17,7.707407474517822,7.960878386364991,7.651080107833384,7.960878386364991,2840900
2024-01-18,7.538426399230957,7.763734974545288,7.500875119227425,7.7167956507175886,2534000
2024-01-19,7.510262966156006,7.604141611350201,7.463323643558908,7.575977480616075,3206000
2024-01-22,7.510262966156006,7.6323048467912145,7.453936047627423,7.510262966156006,3165300
2024-01-23,7.500874996185303,7.575977554960407,7.435160481080366,7.510263039855471,1280000
2024-01-24,7.416385173797607,7.622917219686153,7.416385173797607,7.575977894524557,1609500
2024-01-25,7.707407474517822,7.73557071021348,7.444548071361166,7.51026303406197,2419900
2024-01-26,7.594753742218018,7.763734949331696,7.566590506130115,7.688631494275402,1418000
2024-01-29,7.632304668426514,7.688631137992207,7.491487151572641,7.604141433643666,1143700
2024-01-30,7.6229166984558105,7.69801925546183,7.575977376503773,7.604141506850856,1728400
2024-01-31,7.482099533081055,7.7543469865361265,7.472711936835885,7.613529014039434,2652200
2024-02-01,7.6229166984558105,7.6229166984558105,7.406996623240229,7.519650906395809,1694800
2024-02-02,7.54781436920166,7.585365648837763,7.406996846742993,7.54781436920166,2290100
2024-02-05,7.331894397735596,7.463323878438531,7.275567477434337,7.444548238338111,2950700
2024-02-06,7.416385173797607,7.519651420565171,7.266179601868449,7.322506971120996,2171200
2024-02-07,7.313119411468506,7.491488232192935,7.313119411468506,7.4727125904138685,1371000
2024-02-08,7.238016128540039,7.322506732013341,7.200464848695587,7.303731092091114,1681000
2024-02-09,7.3037309646606445,7.3037309646606445,7.1441378042829085,7.238016002256118,1500100
2024-02-12,7.406996726989746,7.435160410084766,7.266179206807759,7.303730933483304,1599600
2024-02-13,7.238016128540039,7.294343048306718,7.144137928928908,7.19107680491119,4130500
2024-02-14,7.472711563110352,7.491487202308255,7.284955171131317,7.3131184061048975,1714700
2024-02-15,7.6041412353515625,7.688630937496877,7.472711317637069,7.472711317637069,1975400
2024-02-16,7.6229166984558105,7.7261824905158125,7.557202184898818,7.557202184898818,2710100
2024-02-20,7.510262966156006,7.651080038654186,7.482099283068436,7.557202288753103,1789900
2024-02-21,7.472711563110352,7.594753441719998,7.435160284714544,7.482099158886029,2562400
2024-02-22,7.416385173797607,7.472712095403574,7.378833892726963,7.472712095403574,2319200
2024-02-23,7.566590785980225,7.575977934827953,7.303731369440747,7.416385213251988,2245500
2024-02-26,7.322506904602051,7.557202632984852,7.238016299137337,7.538426544973515,5412700
2024-02-27,7.510262966156006,7.557202288753103,7.3694454460112695,7.3694454460112695,4015000
2024-02-28,7.36944580078125,7.4820996432616464,7.360058204397839,7.472712046878236,2261700
2024-02-29,7.4445481300354,7.453936173772319,7.275567371589945,7.3600579746359545,45576200
2024-03-01,7.482099533081055,7.510263217109707,7.350670052122674,7.4633238929441434,2852800
