Price,Close,High,Low,Open,Volume
Ticker,BN.TO,BN.TO,BN.TO,BN.TO,BN.TO
Date,,,,,
2024-01-02,51.79999923706055,52.869998931884766,51.56999969482422,52.599998474121094,1580800
2024-01-03,51.02000045776367,51.380001068115234,50.47999954223633,51.11000061035156,1541900
2024-01-04,51.459999084472656,51.689998626708984,50.650001525878906,50.86000061035156,1280900
2024-01-05,51.4900016784668,52.08000183105469,50.97999954223633,51.0099983215332,1209100
2024-01-08,52.0,52.11000061035156,51.5,51.63999938964844,1436900
2024-01-09,52.439998626708984,52.65999984741211,51.459999084472656,51.689998626708984,1893900
2024-01-10,53.150001525878906,53.54999923706055,52.5,52.70000076293945,1251200
2024-01-11,52.54999923706055,53.25,51.650001525878906,53.22999954223633,996300
2024-01-12,52.5099983215332,53.47999954223633,52.209999084472656,52.88999938964844,4180300
2024-01-15,52.560001373291016,52.68000030517578,52.0,52.36000061035156,349500
2024-01-16,52.54999923706055,52.56999969482422,51.52000045776367,52.2599983215332,1124100
2024-01-17,52.0099983215332,52.060001373291016,51.150001525878906,51.61000061035156,2178800
2024-01-18,52.31999969482422,52.72999954223633,51.70000076293945,52.27000045776367,1308700
2024-01-19,53.45000076293945,53.4900016784668,52.02000045776367,52.310001373291016,1224000
2024-01-22,54.209999084472656,54.47999954223633,53.689998626708984,53.70000076293945,1150900
2024-01-23,54.20000076293945,54.880001068115234,53.970001220703125,54.349998474121094,1181600
2024-01-24,54.41999816894531,55.11000061035156,54.310001373291016,54.52000045776367,2472300
2024-01-25,55.119998931884766,55.189998626708984,54.459999084472656,54.70000076293945,2368000
2024-01-26,54.599998474121094,55.29999923706055,54.45000076293945,55.119998931884766,1409600
2024-01-29,55.040000915527344,55.08000183105469,54.29999923706055,54.5,1425700
2024-01-30,54.880001068115234,55.290000915527344,54.720001220703125,55.040000915527344,672200
2024-01-31,53.36000061035156,54.93000030517578,53.189998626708984,54.54999923706055,1773900
2024-02-01,52.470001220703125,53.779998779296875,51.58000183105469,53.65999984741211,1271000
2024-02-02,52.68000030517578,52.849998474121094,51.529998779296875,52.16999816894531,1299800
