Price,Close,High,Low,Open,Volume
Ticker,WPM.TO,WPM.TO,WPM.TO,WPM.TO,WPM.TO
Date,,,,,
2024-01-02,64.0264663696289,65.38493679234698,63.78848874494178,64.75032474973312,557600
2024-01-03,63.0051383972168,63.52075784937958,62.66800027382656,63.193537666946035,420500
2024-01-04,63.51084518432617,63.77856905912789,62.34077406171336,63.02496822478853,477300
2024-01-05,63.11421203613281,64.20495100346614,62.83656643260791,63.35218965905574,820400
2024-01-08,63.381935119628906,63.66949487775038,62.271364067246395,62.59858802288519,461300
2024-01-09,63.32244110107422,63.46126200649968,62.14245583978584,63.46126200649968,971300
2024-01-10,64.0264663696289,64.26444399431603,63.044802048268764,63.20345505892222,638300
2024-01-11,63.441429138183594,64.23469414711928,62.9357238770452,63.89755982808431,801900
2024-01-12,64.45284271240234,65.73198465251525,64.01654412549419,64.84947710366687,486100
2024-01-15,64.18511962890625,64.87922414818219,64.12561955213127,64.87922414818219,104200
2024-01-16,63.99672317504883,64.10579783432826,62.93573040629016,63.75874553897218,914200
2024-01-17,61.676414489746094,63.11420945708615,61.5871719391502,63.1042915166944,702700
2024-01-18,62.033390045166016,62.271367678900184,61.230207020494056,61.82515488741576,606900
2024-01-19,61.537593841552734,62.20195211230335,60.98230643746438,62.12262750176843,657900
2024-01-22,61.65658187866211,61.74582442851564,60.67491383027324,61.09138032378504,440900
2024-01-23,63.12412643432617,63.262947345323326,61.81523815551567,62.03338746284613,605500
2024-01-24,61.69624710083008,64.27435936656532,61.676415002467685,63.77856825526346,641600
2024-01-25,62.50934600830078,62.57875646326105,61.825151834283695,62.38043925655195,469000
2024-01-26,62.33086395263672,62.86631930219475,62.03339001929991,62.47959902801198,259700
2024-01-29,63.4711799621582,63.619918808056,61.854899885918464,63.09437765978017,500900
2024-01-30,62.98530578613281,64.02646640554181,62.63824972460572,63.60008572993656,604500
2024-01-31,62.47959899902344,63.82815531353629,62.132546707389224,63.19353946476957,802000
2024-02-01,63.798404693603516,64.34377801153916,63.08446797459169,63.233206839953496,622900
2024-02-02,62.995216369628906,63.153869371368266,61.69624609994599,62.54900740276478,763200
2024-02-05,62.410186767578125,62.63825023597063,61.775574719427475,62.1920412401427,723900
2024-02-06,62.796905517578125,63.044801079325865,62.33086065106483,62.69774502332738,409000
2024-02-07,62.291194915771484,62.80681812538948,62.11270981311194,62.80681812538948,503000
2024-02-08,61.24011993408203,62.241620154895145,60.932731848209386,61.73591107396561,398100
2024-02-09,60.70466995239258,61.12113270505604,59.97089738199361,61.12113270505604,372100
2024-02-12,60.76416015625,60.87323481091441,60.16921230864467,60.71458179938058,680400
2024-02-13,58.24554443359375,59.9014850153759,57.8588241693979,59.79241036003241,925500
2024-02-14,58.05714416503906,58.29512558652777,57.12505814459658,58.146386725274034,1013800
2024-02-15,59.207374572753906,59.93122915318991,58.50335209100484,58.543016288378716,746000
2024-02-16,59.40569305419922,59.82215957040642,58.98923032057815,59.03880867706835,396300
2024-02-20,59.27678680419922,60.159294418005466,59.01897707871105,59.86182049395415,685900
2024-02-21,54.53702163696289,57.531600369848256,53.29754387248646,57.28370481695297,1805700
2024-02-22,52.94057846069336,54.36845939540711,52.64310452682343,54.22963469585393,1192800
2024-02-23,53.3669548034668,53.614850358586054,52.37537258298977,53.1091450904806,1721000
2024-02-26,52.47453308105469,52.77201079474669,51.711018044831576,52.73234659524292,1292200
2024-02-27,53.00007247924805,53.38678895489236,52.42495295361262,52.68276645909958,1274100
2024-02-28,53.525611877441406,53.71401115192666,52.60344003967042,52.65301839794693,684100
2024-02-29,55.459197998046875,55.6178510137606,54.487447803977055,54.49736196257767,2964100
2024-03-01,56.450775146484375,57.26387225072766,55.350118295412486,55.845909397150386,848300
2024-03-04,57.56135177612305,58.205881784355086,56.89699345056086,56.89699345056086,780800
2024-03-05,57.59109878540039,58.53309889502833,57.32337112450254,58.01747567210501,764200
2024-03-06,58.79091262817383,59.19746120018536,57.819162475136174,58.28520356141186,816400
2024-03-07,59.04872131347656,60.03038939006117,58.800825754828395,59.247038516912305,612200
