Price,Close,High,Low,Open,Volume
Ticker,FNV.TO,FNV.TO,FNV.TO,FNV.TO,FNV.TO
Date,,,,,
2024-01-02,147.21299743652344,149.1651365683172,145.79597056809607,145.81577834048966,409700
2024-01-03,148.70932006835938,150.3443534427033,144.59693911521614,145.13205139366727,458600
2024-01-04,147.27244567871094,149.0065782880851,146.45988854723112,148.63993794635707,387600
2024-01-05,145.70677185058594,147.48055026852964,144.72575792375798,147.0940870293836,343600
2024-01-08,144.67620849609375,145.75632176623515,143.56636844754016,144.85456916656702,417100
2024-01-09,141.9214324951172,144.84468196573815,141.74305668365955,144.75550162022853,594200
2024-01-10,140.62330627441406,143.17991524005689,140.33592723571113,141.7034196202367,384700
2024-01-11,140.58364868164062,141.3565751504842,139.31525575223395,140.3061886733602,483300
2024-01-12,145.67706298828125,145.8950694700404,143.10064611725977,143.28892581700072,568700
2024-01-15,146.1328887939453,146.49952916057381,145.22123226041134,145.22123226041134,63200
2024-01-16,146.39051818847656,146.47971364411856,143.37808872041347,145.25095136190993,722900
2024-01-17,143.80418395996094,145.17167626088997,142.97180391610706,145.1617723748096,387700
2024-01-18,143.97264099121094,144.60683747148047,142.75379770203168,144.60683747148047,203200
2024-01-19,143.27899169921875,144.34920110032567,142.02051773866367,144.34920110032567,244200
2024-01-22,143.61590576171875,144.13119513150784,142.18897500916245,143.33844574424083,502700
2024-01-23,146.7373504638672,146.97517981103215,144.319471689218,144.58702781472402,261600
2024-01-24,144.2005615234375,148.59038706382378,144.02218573673045,148.23365061084596,456700
2024-01-25,145.88514709472656,146.1527032194213,144.24019480280555,144.98339449995143,197900
2024-01-26,144.17083740234375,146.49952071515034,144.04201128292792,145.07257487694488,207700
2024-01-29,145.58786010742188,145.6968633314294,143.21953107710945,144.56720042827695,183800
2024-01-30,143.49697875976562,146.55895753430866,142.52586883317073,146.54905364949872,234600
2024-01-31,144.14109802246094,147.1535272127472,144.0419986899685,144.4978344508244,533100
2024-02-01,146.9454345703125,148.42193004956357,145.4788580972406,145.65723388366672,289800
2024-02-02,143.02134704589844,144.61674961719982,141.89168414649743,144.5077463935543,290800
2024-02-05,141.2376708984375,142.0105973829322,139.50353825135178,141.90159415458362,229700
2024-02-06,142.85289001464844,143.4177139031307,141.1385652166738,141.59440100213962,195100
2024-02-07,143.9429168701172,144.10146977322114,142.4069828726634,142.74389645143154,154200
2024-02-08,144.74559020996094,144.88432022480046,143.18981814599715,143.88346822019474,228300
2024-02-09,145.14195251464844,145.45904320064957,143.7249105128379,144.87439638052084,401400
2024-02-12,145.64732360839844,147.0247198310442,144.71584419789434,145.16177613047319,236400
2024-02-13,143.33843994140625,144.23028863614036,141.6142263483723,143.40781250318574,403700
2024-02-14,142.69435119628906,143.67538030412106,141.82232532266062,143.6456535239235,419000
2024-02-15,147.21299743652344,147.71838292086247,143.48709496753702,144.18074501223703,368900
2024-02-16,145.78604125976562,147.96610570396825,145.63740737513174,146.92562315022354,216400
2024-02-20,144.76539611816406,147.68864539918886,144.22037995244548,146.65808174800614,344900
2024-02-21,143.54653930664062,145.10229608409304,141.6043041857793,145.10229608409304,241600
2024-02-22,142.13941955566406,143.269082472427,141.76286020993098,142.7438892378184,273800
2024-02-23,144.1113739013672,144.6068403840708,141.2574972428915,141.9015976222314,395400
2024-02-26,142.9321746826172,143.4969986035894,141.32685301575336,143.21953858619307,269100
2024-02-27,140.87103271484375,144.2699254975853,140.71247981291026,144.2699254975853,221800
