Price,Close,High,Low,Open,Volume
Ticker,CCL-B.TO,CCL-B.TO,CCL-B.TO,CCL-B.TO,CCL-B.TO
Date,,,,,
2024-01-02,57.580360412597656,58.50589837663541,57.54097485940122,58.50589837663541,180000
2024-01-03,56.960052490234375,57.462208915749486,56.8517478503124,57.35390051981433,124000
2024-01-04,57.836360931396484,58.04312944514809,56.72374350271271,57.0978987342725,180400
2024-01-05,57.21605682373047,57.787132354843884,57.166826757326206,57.403132578472,165800
2024-01-08,56.96990203857422,57.27513070015365,56.8222080851554,57.216056123596736,180900
2024-01-09,56.35943603515625,56.73358750737051,55.92620247952068,56.73358750737051,275900
2024-01-10,56.083744049072266,56.6449750446199,55.67020700225323,56.6449750446199,156900
2024-01-11,56.408668518066406,56.66466710246589,55.571742412579866,56.10343611404005,306800
2024-01-12,56.97974395751953,57.35389920141846,56.44805401262568,56.64497426687588,212500
2024-01-15,56.01482009887695,57.05851471772876,55.99512732236884,57.009284654465,76000
2024-01-16,55.768672943115234,56.22159559093533,54.616673544614535,55.77852121059723,189500
2024-01-17,55.12866973876953,55.73913080913257,54.813589058955195,55.335438265761546,224800
2024-01-18,55.75882339477539,55.94589914388536,55.31574529844842,55.38466814054226,99900
2024-01-19,56.07389831542969,56.369282450430205,55.522511842352486,55.72928036125154,191000
2024-01-22,56.280662536621094,56.320048086550415,55.6111232118737,56.172354152321844,188200
2024-01-23,56.822208404541016,57.05851798013671,56.3495930093629,56.3495930093629,311000
2024-01-24,56.822208404541016,57.60990072983788,56.72374827238389,56.91082402588774,262300
2024-01-25,57.25543975830078,57.481901058204414,56.792668892055495,57.09790129941072,174800
2024-01-26,58.023441314697266,58.161287001568,57.15697788234988,57.27513079166575,231300
2024-01-29,57.865901947021484,57.97421034387594,57.452361136851124,57.865901947021484,152500
2024-01-30,57.33420944213867,57.974211570172685,57.30467215364929,57.86590317102724,150200
2024-01-31,56.654823303222656,57.55082399388619,56.56620768520041,57.43267108852758,212100
2024-02-01,56.81236267089844,57.334208120922895,56.45790019314099,56.83205544810865,129000
2024-02-02,56.36928176879883,56.71389596279676,56.004974798570586,56.57605028519759,115200
2024-02-05,55.27635955810547,56.01482179749451,55.1975922056975,56.01482179749451,112800
