Price,Close,High,Low,Open,Volume
Ticker,WCN.TO,WCN.TO,WCN.TO,WCN.TO,WCN.TO
Date,,,,,
2024-01-02,197.07749938964844,198.0326322332133,195.36620326490166,195.85372879189723,233200
2024-01-03,196.0228729248047,198.11223557617188,195.9333168828035,196.34124548910492,199800
2024-01-04,195.99302673339844,197.40583820264393,195.63484810869087,196.0228736869938,160100
2024-01-05,194.70953369140625,195.74427861718348,193.50566616119286,194.9184775338528,421000
2024-01-08,195.26670837402344,195.49555525798985,193.5653713102991,194.80904496921704,319700
2024-01-09,196.35121154785156,196.82877800199523,194.9881348372533,195.64479820017826,284800
2024-01-10,197.9132537841797,198.19183547519285,195.70448810431552,195.94327891728264,132800
2024-01-11,197.40582275390625,198.9380219176251,195.90345535988476,198.3808585853637,362300
2024-01-12,198.59976196289062,198.66939979411714,196.06266463542593,197.86350168362486,147200
2024-01-15,198.3709259033203,199.6046404427929,196.66957367730294,198.56991065018076,47800
2024-01-16,197.20684814453125,198.00278712773914,196.29149098702882,198.00278712773914,417700
2024-01-17,197.2366943359375,198.51517929310046,195.6646890415132,196.8486687695745,238200
2024-01-18,200.8184814453125,200.92792534111936,197.32625106712626,197.79387360543151,298000
2024-01-19,203.3655242919922,204.03214677771928,200.36081946097116,200.45036032685178,333700
2024-01-22,204.66888427734375,205.45487931493224,202.26111882099661,204.12166485544668,260000
2024-01-23,205.46484375,205.61409370626936,204.0221852621141,204.43011388839395,358100
2024-01-24,204.3107147216797,207.28557239705788,204.0022709018123,206.0518578438411,217600
2024-01-25,205.63397216796875,205.9424159908859,203.43516561934516,203.5048034505073,200400
2024-01-26,206.45977783203125,206.87765037285217,204.32066514368424,205.3156041022761,208200
2024-01-29,208.0118865966797,208.02183052048375,206.151340499032,206.97714162166096,97300
2024-01-30,208.76803588867188,208.87747977738775,206.64881112606582,208.07158167937226,140300
2024-01-31,207.65371704101562,210.6285748154946,206.68862503519978,209.03668158828313,319800
2024-02-01,210.92706298828125,210.99671600377715,207.8725930437059,208.29048077355333,163500
2024-02-02,211.6135711669922,212.12098457443165,209.48440238641706,210.92706085120926,162200
2024-02-05,211.68321228027344,212.71795732291312,210.6385384947439,211.6434214008938,241600
2024-02-06,210.6086883544922,213.59350546959485,210.30025968164864,213.50396459971734,218200
2024-02-07,210.31019592285156,211.32502270092556,209.85251733507374,210.7678593290661,117500
2024-02-08,208.90733337402344,210.31020094265892,208.7978894818271,210.31020094265892,206200
2024-02-09,209.88235473632812,210.16093640957908,208.57898722614058,209.29534443780378,272600
2024-02-12,206.589111328125,209.20580547725797,205.86281018639448,209.1162494388167,325700
2024-02-13,211.28524780273438,212.99654410661822,206.18120584672093,206.52944057125106,562300
2024-02-14,221.05552673339844,221.36397055777402,213.45419382766704,213.76263765204263,451900
2024-02-15,221.67239379882812,221.71218467563023,218.38909233560213,219.90140374065444,393000
2024-02-16,225.2442169189453,225.8212833026181,221.64254295976164,222.7270227169709,327900
2024-02-20,225.01539611816406,227.22416179719917,224.46817666046374,224.46817666046374,221900
2024-02-21,224.7865447998047,225.82128978698637,223.50308026209336,224.63731003317426,219800
2024-02-22,228.70660400390625,229.33342037974717,224.66715442973825,224.88604220601403,199100
2024-02-23,228.6270294189453,229.7214684073147,227.4629525939876,228.61708549416542,250600
2024-02-26,228.4578857421875,230.77609540779835,228.3384979216362,229.38318689615258,132700
2024-02-27,226.62718200683594,228.17928426575375,224.79649806973097,228.0002025504461,155100
2024-02-28,225.79144287109375,228.27879019243468,225.45316727896656,226.37845319535504,179800
2024-02-29,224.6771240234375,225.20444045956438,221.5530011037641,225.20444045956438,418500
2024-03-01,223.2145538330078,225.12483474667792,222.97576302571284,223.99060497976245,166900
2024-03-04,224.25921630859375,224.97557351297888,222.56782325773642,222.56782325773642,133300
2024-03-05,226.4779510498047,226.7167266742273,224.10004764003003,224.14978244074268,237400
2024-03-06,226.0003662109375,227.930550115797,225.26412113739602,227.2937898238234,259800
2024-03-07,225.07508850097656,226.7167316813909,224.04034350041542,226.01033353478874,442700
2024-03-08,224.0005645751953,225.9804986392663,223.27426336017564,225.07510051085464,229700
2024-03-11,225.05517578125,225.05517578125,223.37372661390782,223.98063994919292,131000
2024-03-12,226.55755615234375,227.49278601765167,225.24422944442273,225.39346421506664,134100
2024-03-13,227.5325927734375,228.00021529830352,226.43815384682267,226.67694466214692,234900
2024-03-14,227.87088012695312,228.70662525134185,226.09988990460175,227.95047706949936,155200
